ORF,Name,Allele,Strain ID,Cluster_normal-9
YFR004W,RPN11,rpn11-8,tsa521-37C,0.4
YDL147W,RPN5,rpn5-5001,tsa1080-37C,0.3235294117647059
YJL002C,OST1,ost1-6,tsa735-37C,0.3076923076923077
YFR004W,RPN11,rpn11-14,tsa534-37C,0.2857142857142857
YGR274C,TAF1,taf1-2,tsa525-37C,0.285
YAL041W,CDC24,cdc24-2,tsa410-37C,0.2845849802371542
YNR043W,MVD1,mvd1-1296,tsa828-37C,0.27586206896551724
YJR112W,NNF1,nnf1-17,tsa438-37C,0.2752808988764045
YGL116W,CDC20,cdc20-2,tsa417-37C,0.27403846153846156
YLL003W,SFI1,sfi1-3,tsa475-37C,0.27230046948356806
YOL069W,NUF2,nuf2-61,tsa755-37C,0.27102803738317754
YBR011C,IPP1,ipp1-5001,tsa1062-37C,0.2681564245810056
YIL004C,BET1,bet1-1,tsa792-37C,0.26545454545454544
YER018C,SPC25,spc25-1,tsa473-37C,0.2631578947368421
YBL034C,STU1,stu1-6,tsa643-37C,0.25925925925925924
YER093C,TSC11,tsc11-7,tsa659-37C,0.25862068965517243
YNL061W,NOP2,nop2-5,tsa626-37C,0.2569832402234637
YDR145W,TAF12,taf12-ts23,tsa518-37C,0.2542372881355932
YOR249C,APC5,apc5-ca-paps,tsa745-37C,0.25
YLR045C,STU2,stu2-12,tsa550-37C,0.25
YJR006W,POL31,hys2-ts,tsa794-37C,0.25
YNL062C,GCD10,gcd10-506,tsa442-37C,0.24509803921568626
YDL103C,QRI1,qri1-5001,tsa1093-37C,0.24479166666666666
YLR045C,STU2,stu2-11,tsa545-37C,0.2388888888888889
YGL093W,SPC105,spc105-4,tsa824-37C,0.23770491803278687
YOR232W,MGE1,mge1-100,tsa505-37C,0.23369565217391305
YDR212W,TCP1,tcp1-2,tsa448-37C,0.23275862068965517
YPL124W,SPC29,spc29-3,tsa707-37C,0.22935779816513763
YER006W,NUG1,nug1-2,tsa786-37C,0.2289156626506024
YMR236W,TAF9,taf9-ts2,tsa730-37C,0.22866894197952217
YDR145W,TAF12,taf12-w486stop,tsa515-37C,0.22707423580786026
YOR249C,APC5,apc5-ca,tsa746-37C,0.22477064220183487
YDR013W,PSF1,psf1-1,tsa583-37C,0.2247191011235955
YDL195W,SEC31,sec31-1,tsa852-37C,0.22371967654986524
YLR103C,CDC45,cdc45-27,tsa694-37C,0.22325581395348837
YDR437W,GPI19,gpi19-2xh,tsa1012-37C,0.22169811320754718
YMR308C,PSE1,pse1-41,tsa683-37C,0.22058823529411764
YMR277W,FCP1,fcp1-1-supp3,tsa426-37C,0.21964285714285714
YLL050C,COF1,cof1-5,tsa234-37C,0.21954484605087016
YMR028W,TAP42,tap42-11,tsa697-37C,0.21348314606741572
YDR113C,PDS1,pds1-128,tsa862-37C,0.2131979695431472
YER022W,SRB4,srb4-2,tsa519-37C,0.20938628158844766
YDR373W,FRQ1,frq1-1,tsa399-37C,0.20855614973262032
YML114C,TAF8,taf8-7,tsa695-37C,0.20512820512820512
YIL026C,IRR1,irr1-1,tsa67-37C,0.20491803278688525
YGR211W,ZPR1,zpr1-1,tsa547-37C,0.20454545454545456
YFL034C-B,MOB2,mob2-38,tsa788-37C,0.20408163265306123
YIL118W,RHO3,rho3-1,tsa654-37C,0.20408163265306123
YFR051C,RET2,ret2-1,tsa823-37C,0.2037037037037037
YBL040C,ERD2,erd2-5001,tsa1072-37C,0.203125
YKR083C,DAD2,dad2-9,tsa425-37C,0.20253164556962025
YGR172C,YIP1,yip1-4,tsa980-37C,0.20212765957446807
YGL022W,STT3,stt3-7,tsa544-37C,0.2
YKL024C,URA6,ura6-6,tsa1034-37C,0.1977818853974122
YDR145W,TAF12,taf12-9,tsa514-37C,0.19753086419753085
YNL118C,DCP2,dcp2-7,tsa743-37C,0.19718309859154928
YAL041W,CDC24,cdc24-3,tsa412-37C,0.19607843137254902
YBR196C,PGI1,pgi1-2,tsa91-37C,0.19601328903654486
YDR062W,LCB2,lcb2-1,tsa586-37C,0.190625
YML126C,ERG13,erg13-5001,tsa1104-37C,0.19021739130434784
YFL034C-B,MOB2,mob2-36,tsa814-37C,0.1896551724137931
YGL001C,ERG26,erg26-1,tsa742-37C,0.1895734597156398
YER148W,SPT15,spt15-p65s,tsa476-37C,0.18947368421052632
YNR035C,ARC35,arc35-5,tsa470-37C,0.1893491124260355
YAL041W,CDC24,cdc24-h,tsa42-37C,0.18806214227309895
YKL089W,MIF2,mif2-3,tsa113-37C,0.1875
YMR296C,LCB1,lcb1-2,tsa603-37C,0.18681318681318682
YDR062W,LCB2,lcb2-2,tsa575-37C,0.18674698795180722
YFL034C-B,MOB2,mob2-26-supp1,tsa787-37C,0.18666666666666668
YDL084W,SUB2,sub2-1,tsa976-37C,0.18614718614718614
YHR036W,BRL1,brl1-c371s,tsa1042-37C,0.18548387096774194
YKL154W,SRP102,srp102-510,tsa731-37C,0.18518518518518517
YNR026C,SEC12,sec12-4,tsa60-37C,0.1832579185520362
YDR243C,PRP28,prp28-101,tsa574-37C,0.18110236220472442
YER093C,TSC11,tsc11-1,tsa658-37C,0.18064516129032257
YDL008W,APC11,apc11-13,tsa783-37C,0.18032786885245902
YKR068C,BET3,bet3-5001,tsa1090-37C,0.1793478260869565
YBR058C-A,TSC3,tsc3-2,tsa571-37C,0.17757009345794392
YGR074W,SMD1,smd1-1,tsa748-37C,0.17699115044247787
YGR113W,DAM1,dam1-5,tsa242-37C,0.17682926829268292
YBR198C,TAF5,taf5-15,tsa512-37C,0.17341040462427745
YPL255W,BBP1,bbp1-1,tsa691-37C,0.1702127659574468
YDR016C,DAD1,dad1-5005,tsa1077-37C,0.1702127659574468
YGR274C,TAF1,taf1-1,tsa524-37C,0.16901408450704225
YPR181C,SEC23,sec23-1,tsa900-37C,0.16862745098039217
YKL193C,SDS22,sds22-6,tsa573-37C,0.16751269035532995
YPR178W,PRP4,prp4-ts,tsa819-37C,0.16666666666666666
YAL041W,CDC24,cdc24-1,tsa408-37C,0.16615384615384615
YDL058W,USO1,uso1-1,tsa441-37C,0.16597510373443983
YGL065C,ALG2,alg2-1,tsa461-37C,0.16595744680851063
YAL034W-A,MTW1,mtw1-ts,tsa235-37C,0.16551724137931034
YDR356W,SPC110,spc110-220,tsa301-37C,0.16428571428571428
YFL039C,ACT1,act1-4,tsa138-37C,0.16356107660455488
YDL098C,SNU23,snu23-5001,tsa1079-37C,0.16279069767441862
YOR020C,HSP10,hsp10-ts,tsa681-37C,0.16129032258064516
YBL034C,STU1,stu1-5,tsa274-37C,0.16045845272206305
YER147C,SCC4,scc4-4,tsa69-37C,0.15966386554621848
YMR213W,CEF1,cef1-13,tsa702-37C,0.1568627450980392
YJL203W,PRP21,prp21-ts,tsa401-37C,0.15602836879432624
YDR062W,LCB2,lcb2-19,tsa587-37C,0.15488215488215487
YGL112C,TAF6,taf6-ts,tsa608-37C,0.15425531914893617
YDL003W,MCD1,mcd1-73,tsa70-37C,0.1536231884057971
YDR052C,DBF4,dbf4-3,tsa163-37C,0.1527777777777778
YGR179C,OKP1,okp1-5,tsa227-37C,0.15207373271889402
YBR160W,CDC28,cdc28-13,tsa175-37C,0.15060240963855423
YPR178W,PRP4,prp4-1,tsa500-37C,0.15057915057915058
YPL085W,SEC16,sec16-2,tsa119-37C,0.15037593984962405
YDL064W,UBC9,ubc9-2,tsa370-37C,0.15
YJL074C,SMC3,smc3-42,tsa71-37C,0.1487603305785124
YGR091W,PRP31,prp31-1,tsa472-37C,0.14802631578947367
YKL196C,YKT6,ykt6-5001,tsa1089-37C,0.14634146341463414
YBR234C,ARC40,arc40-5001,tsa1070-37C,0.14563106796116504
YGR218W,CRM1,crm1-1,tsa460-37C,0.14549653579676675
YER157W,COG3,cog3-2,tsa47-37C,0.14534883720930233
YGL061C,DUO1,duo1-2,tsa239-37C,0.14507772020725387
YOR244W,ESA1,esa1-l254p,tsa560-37C,0.1449814126394052
YOR244W,ESA1,esa1-d414,tsa563-37C,0.14465408805031446
YDL017W,CDC7,cdc7-4,tsa131-37C,0.1446280991735537
YDR180W,SCC2,scc2-4,tsa66-37C,0.14457831325301204
YDR052C,DBF4,dbf4-2,tsa162-37C,0.14361702127659576
YOR326W,MYO2,myo2-14,tsa269-37C,0.14285714285714285
YIL115C,NUP159,nup159-1,tsa553-37C,0.14285714285714285
YLR268W,SEC22,sec22-1,tsa313-37C,0.14285714285714285
YFL029C,CAK1,cak1-23,tsa650-37C,0.14285714285714285
YKR093W,PTR2,,dma3024,0.14234234234234233
YGR113W,DAM1,dam1-11,tsa240-37C,0.14084507042253522
YFL039C,ACT1,act1-122,tsa219-37C,0.14049586776859505
YLR310C,CDC25,cdc25-2-supp1,tsa29-37C,0.1402439024390244
YPR168W,NUT2,nut2-ts,tsa818-37C,0.14018691588785046
YJR093C,FIP1,fip1-433,tsa827-37C,0.13793103448275862
YDL103C,QRI1,qri1-ts1,tsa859-37C,0.13692946058091288
YGR006W,PRP18,prp18-ts,tsa434-37C,0.13574660633484162
YMR240C,CUS1,cus1-3,tsa639-37C,0.13548387096774195
YER003C,PMI40,pmi40-5001,tsa1081-37C,0.1337579617834395
YBR055C,PRP6,prp6-1,tsa455-37C,0.132890365448505
YLR117C,CLF1,clf1-1,tsa1047-37C,0.132013201320132
YKR062W,TFA2,tfa2-45,tsa692-37C,0.13138686131386862
YAL041W,CDC24,cdc24-4,tsa149-37C,0.13074204946996468
YJL074C,SMC3,smc3-1,tsa259-37C,0.13071895424836602
YJR076C,CDC11,cdc11-5,tsa84-37C,0.13008130081300814
YPR161C,SGV1,sgv1-35,tsa1029-37C,0.12962962962962962
YFL038C,YPT1,ypt1-3,tsa591-37C,0.12953367875647667
YGL048C,RPT6,rpt6-25,tsa186-37C,0.12941176470588237
YHR058C,MED6,med6-5001,tsa1094-37C,0.12883435582822086
YGR113W,DAM1,dam1-1,tsa245-37C,0.12804878048780488
YJR076C,CDC11,cdc11-3,tsa83-37C,0.12749003984063745
YLR008C,PAM18,pam18-1,tsa501-37C,0.12624584717607973
YMR112C,MED11,med11-ts,tsa799-37C,0.1259259259259259
YFL039C,ACT1,act1-132,tsa216-37C,0.1258741258741259
YGL120C,PRP43,prp43-ts2,tsa607-37C,0.12359550561797752
YML069W,POB3,pob3-7,tsa629-37C,0.12269938650306748
YBR060C,ORC2,orc2-1,tsa295-37C,0.12258064516129032
YPL228W,CET1,cet1-1,tsa270-37C,0.12258064516129032
YDL030W,PRP9,prp9-1,tsa597-37C,0.12234042553191489
YOR057W,SGT1,sgt1-5,tsa427-37C,0.12156862745098039
YGR156W,PTI1,pti1-ts7-supp1,tsa477-37C,0.12025316455696203
YAL041W,CDC24,cdc24-5,tsa304-37C,0.11981566820276497
YPR025C,CCL1,ccl1-ts4,tsa77-37C,0.11886792452830189
YKL173W,SNU114,snu114-60,tsa621-37C,0.11864406779661017
YJR076C,CDC11,cdc11-2,tsa82-37C,0.11764705882352941
YLR115W,CFT2,cft2-1,tsa801-37C,0.11764705882352941
YNL216W,RAP1,rap1-2,tsa559-37C,0.11711711711711711
YOR336W,KRE5,kre5-ts2,tsa139-37C,0.11578947368421053
YBR029C,CDS1,cds1-5001,tsa1063-37C,0.11564625850340136
YDR088C,SLU7,slu7-ts1,tsa656-37C,0.11428571428571428
YFL039C,ACT1,act1-101,tsa136-37C,0.11353711790393013
YNR035C,ARC35,arc35-6,tsa471-37C,0.11320754716981132
YDR062W,LCB2,lcb2-16,tsa585-37C,0.11290322580645161
YLR314C,CDC3,cdc3-3,tsa130-37C,0.11206896551724138
YDR189W,SLY1,sly1-ts,tsa251-37C,0.1116751269035533
YNL102W,POL1,pol1-13,tsa346-37C,0.11059907834101383
YPR133C,SPN1,spn1-k192n,tsa1011-37C,0.11042944785276074
YDR228C,PCF11,pcf11-ts2,tsa686-37C,0.11011904761904762
YGL130W,CEG1,ceg1-3,tsa94-37C,0.10839160839160839
YGR075C,PRP38,prp38-1,tsa480-37C,0.10714285714285714
YAL038W,CDC19,cdc19-1,tsa34-37C,0.10682492581602374
YDR228C,PCF11,pcf11-ts10,tsa679-37C,0.1062992125984252
YDR052C,DBF4,dbf4-4,tsa164-37C,0.10569105691056911
YPR183W,DPM1,dpm1-6,tsa330-37C,0.10442260442260443
YOR122C,PFY1,pfy1-13,tsa233-37C,0.10344827586206896
YCR093W,CDC39,cdc39-1,tsa93-37C,0.1028225806451613
YML031W,NDC1,ndc1-4,tsa176-37C,0.10256410256410256
YGL130W,CEG1,ceg1-ts,tsa355-37C,0.1024390243902439
YBR055C,PRP6,prp6-ts,tsa367-37C,0.10240963855421686
YGR278W,CWC22,cwc22-5001,tsa1092-37C,0.10126582278481013
YDR228C,PCF11,pcf11-ts9,tsa680-37C,0.10101010101010101
YDL028C,MPS1,mps1-1,tsa166-37C,0.1004566210045662
YJR068W,RFC2,rfc2-1,tsa342-37C,0.1
